Id	Desc	WorldName	WorldType	SelfIp	PortForClient	ServerThreadCount	DBThreadCount	HttpThreadCount	DBIP	DBPort	HttpIP	HttpPort	HttpServerFakeTokenCheckPort	HttpServerMidasPayPort	HttpServerIDIPPort	MySQLIP	MySQLPort	DataBaseName	DataBaseUser	DataBasePsw	MaxOnlinePlayingPlayer	MaxOnlineQueuingPlayer	TlogDIP	TlogDPort	TlogDBUser	TlogDBPsw	MsdkChannel	WorldIP	WorldPort	MidasFormalUrl	MidasTestUrl	SocialSpaceUrl	AreaId	PlatId	Partition
7011	7011 IQQ	7011 IQQ	0	127.0.0.1	3541	72	21	4	127.0.0.1	3543	127.0.0.1	3544	3545	3546	3552	172.24.80.8	3306	carddb_2001	root	xjlpcdb1234	7000	1000	172.24.80.8	3306	root	xjlpcdb1234	2	127.0.0.1	5000	http://127.0.0.1	https://sandbox.api.unipay.qq.com	http://10.234.12.89/	2	0	7011
7012	7012 IQQ	7012 IQQ	0	127.0.0.1	3541	72	21	4	127.0.0.1	3543	127.0.0.1	3544	3545	3546	3552	172.24.80.8	3306	carddb_2001	root	xjlpcdb1234	7000	1000	172.24.80.8	3306	root	xjlpcdb1234	2	127.0.0.1	5000	http://127.0.0.1	https://sandbox.api.unipay.qq.com	http://10.234.12.89/	2	0	7012
7013	7013 IQQ	7013 IQQ	0	127.0.0.1	3541	72	21	4	127.0.0.1	3543	127.0.0.1	3544	3545	3546	3552	172.24.80.8	3306	carddb_2001	root	xjlpcdb1234	7000	1000	172.24.80.8	3306	root	xjlpcdb1234	2	127.0.0.1	5000	http://127.0.0.1	https://sandbox.api.unipay.qq.com	http://10.234.12.89/	2	0	7013
7014	7014 IQQ	7014 IQQ	0	127.0.0.1	3541	72	21	4	127.0.0.1	3543	127.0.0.1	3544	3545	3546	3552	172.24.80.8	3306	carddb_2001	root	xjlpcdb1234	7000	1000	172.24.80.8	3306	root	xjlpcdb1234	2	127.0.0.1	5000	http://127.0.0.1	https://sandbox.api.unipay.qq.com	http://10.234.12.89/	2	0	7014
7015	7015 IQQ	7015 IQQ	0	127.0.0.1	3541	72	21	4	127.0.0.1	3543	127.0.0.1	3544	3545	3546	3552	172.24.80.8	3306	carddb_2001	root	xjlpcdb1234	7000	1000	172.24.80.8	3306	root	xjlpcdb1234	2	127.0.0.1	5000	http://127.0.0.1	https://sandbox.api.unipay.qq.com	http://10.234.12.89/	2	0	7015
7016	7016 IQQ	7016 IQQ	0	127.0.0.1	3541	72	21	4	127.0.0.1	3543	127.0.0.1	3544	3545	3546	3552	172.24.80.8	3306	carddb_2001	root	xjlpcdb1234	7000	1000	172.24.80.8	3306	root	xjlpcdb1234	2	127.0.0.1	5000	http://127.0.0.1	https://sandbox.api.unipay.qq.com	http://10.234.12.89/	2	0	7016
7017	7017 IQQ	7017 IQQ	0	127.0.0.1	3541	72	21	4	127.0.0.1	3543	127.0.0.1	3544	3545	3546	3552	172.24.80.8	3306	carddb_2001	root	xjlpcdb1234	7000	1000	172.24.80.8	3306	root	xjlpcdb1234	2	127.0.0.1	5000	http://127.0.0.1	https://sandbox.api.unipay.qq.com	http://10.234.12.89/	2	0	7017
7018	7018 IQQ	7018 IQQ	0	127.0.0.1	3541	72	21	4	127.0.0.1	3543	127.0.0.1	3544	3545	3546	3552	172.24.80.8	3306	carddb_2001	root	xjlpcdb1234	7000	1000	172.24.80.8	3306	root	xjlpcdb1234	2	127.0.0.1	5000	http://127.0.0.1	https://sandbox.api.unipay.qq.com	http://10.234.12.89/	2	0	7018
7019	7019 IQQ	7019 IQQ	0	127.0.0.1	3541	72	21	4	127.0.0.1	3543	127.0.0.1	3544	3545	3546	3552	172.24.80.8	3306	carddb_2001	root	xjlpcdb1234	7000	1000	172.24.80.8	3306	root	xjlpcdb1234	2	127.0.0.1	5000	http://127.0.0.1	https://sandbox.api.unipay.qq.com	http://10.234.12.89/	2	0	7019
7020	7020 IQQ	7020 IQQ	0	127.0.0.1	3541	72	21	4	127.0.0.1	3543	127.0.0.1	3544	3545	3546	3552	172.24.80.8	3306	carddb_2001	root	xjlpcdb1234	7000	1000	172.24.80.8	3306	root	xjlpcdb1234	2	127.0.0.1	5000	http://127.0.0.1	https://sandbox.api.unipay.qq.com	http://10.234.12.89/	2	0	7020
7021	7021 IQQ	7021 IQQ	0	127.0.0.1	3541	72	21	4	127.0.0.1	3543	127.0.0.1	3544	3545	3546	3552	172.24.80.8	3306	carddb_2001	root	xjlpcdb1234	7000	1000	172.24.80.8	3306	root	xjlpcdb1234	2	127.0.0.1	5000	http://127.0.0.1	https://sandbox.api.unipay.qq.com	http://10.234.12.89/	2	0	7021
7022	7022 IQQ	7022 IQQ	0	127.0.0.1	3541	72	21	4	127.0.0.1	3543	127.0.0.1	3544	3545	3546	3552	172.24.80.8	3306	carddb_2001	root	xjlpcdb1234	7000	1000	172.24.80.8	3306	root	xjlpcdb1234	2	127.0.0.1	5000	http://127.0.0.1	https://sandbox.api.unipay.qq.com	http://10.234.12.89/	2	0	7022
7023	7023 IQQ	7023 IQQ	0	127.0.0.1	3541	72	21	4	127.0.0.1	3543	127.0.0.1	3544	3545	3546	3552	172.24.80.8	3306	carddb_2001	root	xjlpcdb1234	7000	1000	172.24.80.8	3306	root	xjlpcdb1234	2	127.0.0.1	5000	http://127.0.0.1	https://sandbox.api.unipay.qq.com	http://10.234.12.89/	2	0	7023
7024	7024 IQQ	7024 IQQ	0	127.0.0.1	3541	72	21	4	127.0.0.1	3543	127.0.0.1	3544	3545	3546	3552	172.24.80.8	3306	carddb_2001	root	xjlpcdb1234	7000	1000	172.24.80.8	3306	root	xjlpcdb1234	2	127.0.0.1	5000	http://127.0.0.1	https://sandbox.api.unipay.qq.com	http://10.234.12.89/	2	0	7024
7025	7025 IQQ	7025 IQQ	0	127.0.0.1	3541	72	21	4	127.0.0.1	3543	127.0.0.1	3544	3545	3546	3552	172.24.80.8	3306	carddb_2001	root	xjlpcdb1234	7000	1000	172.24.80.8	3306	root	xjlpcdb1234	2	127.0.0.1	5000	http://127.0.0.1	https://sandbox.api.unipay.qq.com	http://10.234.12.89/	2	0	7025
7026	7026 IQQ	7026 IQQ	0	127.0.0.1	3541	72	21	4	127.0.0.1	3543	127.0.0.1	3544	3545	3546	3552	172.24.80.8	3306	carddb_2001	root	xjlpcdb1234	7000	1000	172.24.80.8	3306	root	xjlpcdb1234	2	127.0.0.1	5000	http://127.0.0.1	https://sandbox.api.unipay.qq.com	http://10.234.12.89/	2	0	7026
7027	7027 IQQ	7027 IQQ	0	127.0.0.1	3541	72	21	4	127.0.0.1	3543	127.0.0.1	3544	3545	3546	3552	172.24.80.8	3306	carddb_2001	root	xjlpcdb1234	7000	1000	172.24.80.8	3306	root	xjlpcdb1234	2	127.0.0.1	5000	http://127.0.0.1	https://sandbox.api.unipay.qq.com	http://10.234.12.89/	2	0	7027
7028	7028 IQQ	7028 IQQ	0	127.0.0.1	3541	72	21	4	127.0.0.1	3543	127.0.0.1	3544	3545	3546	3552	172.24.80.8	3306	carddb_2001	root	xjlpcdb1234	7000	1000	172.24.80.8	3306	root	xjlpcdb1234	2	127.0.0.1	5000	http://127.0.0.1	https://sandbox.api.unipay.qq.com	http://10.234.12.89/	2	0	7028
7029	7029 IQQ	7029 IQQ	0	127.0.0.1	3541	72	21	4	127.0.0.1	3543	127.0.0.1	3544	3545	3546	3552	172.24.80.8	3306	carddb_2001	root	xjlpcdb1234	7000	1000	172.24.80.8	3306	root	xjlpcdb1234	2	127.0.0.1	5000	http://127.0.0.1	https://sandbox.api.unipay.qq.com	http://10.234.12.89/	2	0	7029
7030	7030 IQQ	7030 IQQ	0	127.0.0.1	3541	72	21	4	127.0.0.1	3543	127.0.0.1	3544	3545	3546	3552	172.24.80.8	3306	carddb_2001	root	xjlpcdb1234	7000	1000	172.24.80.8	3306	root	xjlpcdb1234	2	127.0.0.1	5000	http://127.0.0.1	https://sandbox.api.unipay.qq.com	http://10.234.12.89/	2	0	7030
7031	7031 IQQ	7031 IQQ	0	127.0.0.1	3541	72	21	4	127.0.0.1	3543	127.0.0.1	3544	3545	3546	3552	172.24.80.8	3306	carddb_2001	root	xjlpcdb1234	7000	1000	172.24.80.8	3306	root	xjlpcdb1234	2	127.0.0.1	5000	http://127.0.0.1	https://sandbox.api.unipay.qq.com	http://10.234.12.89/	2	0	7031
7032	7032 IQQ	7032 IQQ	0	127.0.0.1	3541	72	21	4	127.0.0.1	3543	127.0.0.1	3544	3545	3546	3552	172.24.80.8	3306	carddb_2001	root	xjlpcdb1234	7000	1000	172.24.80.8	3306	root	xjlpcdb1234	2	127.0.0.1	5000	http://127.0.0.1	https://sandbox.api.unipay.qq.com	http://10.234.12.89/	2	0	7032
7033	7033 IQQ	7033 IQQ	0	127.0.0.1	3541	72	21	4	127.0.0.1	3543	127.0.0.1	3544	3545	3546	3552	172.24.80.8	3306	carddb_2001	root	xjlpcdb1234	7000	1000	172.24.80.8	3306	root	xjlpcdb1234	2	127.0.0.1	5000	http://127.0.0.1	https://sandbox.api.unipay.qq.com	http://10.234.12.89/	2	0	7033
7034	7034 IQQ	7034 IQQ	0	127.0.0.1	3541	72	21	4	127.0.0.1	3543	127.0.0.1	3544	3545	3546	3552	172.24.80.8	3306	carddb_2001	root	xjlpcdb1234	7000	1000	172.24.80.8	3306	root	xjlpcdb1234	2	127.0.0.1	5000	http://127.0.0.1	https://sandbox.api.unipay.qq.com	http://10.234.12.89/	2	0	7034
7035	7035 IQQ	7035 IQQ	0	127.0.0.1	3541	72	21	4	127.0.0.1	3543	127.0.0.1	3544	3545	3546	3552	172.24.80.8	3306	carddb_2001	root	xjlpcdb1234	7000	1000	172.24.80.8	3306	root	xjlpcdb1234	2	127.0.0.1	5000	http://127.0.0.1	https://sandbox.api.unipay.qq.com	http://10.234.12.89/	2	0	7035
7036	7036 IQQ	7036 IQQ	0	127.0.0.1	3541	72	21	4	127.0.0.1	3543	127.0.0.1	3544	3545	3546	3552	172.24.80.8	3306	carddb_2001	root	xjlpcdb1234	7000	1000	172.24.80.8	3306	root	xjlpcdb1234	2	127.0.0.1	5000	http://127.0.0.1	https://sandbox.api.unipay.qq.com	http://10.234.12.89/	2	0	7036
7037	7037 IQQ	7037 IQQ	0	127.0.0.1	3541	72	21	4	127.0.0.1	3543	127.0.0.1	3544	3545	3546	3552	172.24.80.8	3306	carddb_2001	root	xjlpcdb1234	7000	1000	172.24.80.8	3306	root	xjlpcdb1234	2	127.0.0.1	5000	http://127.0.0.1	https://sandbox.api.unipay.qq.com	http://10.234.12.89/	2	0	7037
7038	7038 IQQ	7038 IQQ	0	127.0.0.1	3541	72	21	4	127.0.0.1	3543	127.0.0.1	3544	3545	3546	3552	172.24.80.8	3306	carddb_2001	root	xjlpcdb1234	7000	1000	172.24.80.8	3306	root	xjlpcdb1234	2	127.0.0.1	5000	http://127.0.0.1	https://sandbox.api.unipay.qq.com	http://10.234.12.89/	2	0	7038
7039	7039 IQQ	7039 IQQ	0	127.0.0.1	3541	72	21	4	127.0.0.1	3543	127.0.0.1	3544	3545	3546	3552	172.24.80.8	3306	carddb_2001	root	xjlpcdb1234	7000	1000	172.24.80.8	3306	root	xjlpcdb1234	2	127.0.0.1	5000	http://127.0.0.1	https://sandbox.api.unipay.qq.com	http://10.234.12.89/	2	0	7039
7040	7040 IQQ	7040 IQQ	0	127.0.0.1	3541	72	21	4	127.0.0.1	3543	127.0.0.1	3544	3545	3546	3552	172.24.80.8	3306	carddb_2001	root	xjlpcdb1234	7000	1000	172.24.80.8	3306	root	xjlpcdb1234	2	127.0.0.1	5000	http://127.0.0.1	https://sandbox.api.unipay.qq.com	http://10.234.12.89/	2	0	7040
7041	7041 IQQ	7041 IQQ	0	127.0.0.1	3541	72	21	4	127.0.0.1	3543	127.0.0.1	3544	3545	3546	3552	172.24.80.8	3306	carddb_2001	root	xjlpcdb1234	7000	1000	172.24.80.8	3306	root	xjlpcdb1234	2	127.0.0.1	5000	http://127.0.0.1	https://sandbox.api.unipay.qq.com	http://10.234.12.89/	2	0	7041
7042	7042 IQQ	7042 IQQ	0	127.0.0.1	3541	72	21	4	127.0.0.1	3543	127.0.0.1	3544	3545	3546	3552	172.24.80.8	3306	carddb_2001	root	xjlpcdb1234	7000	1000	172.24.80.8	3306	root	xjlpcdb1234	2	127.0.0.1	5000	http://127.0.0.1	https://sandbox.api.unipay.qq.com	http://10.234.12.89/	2	0	7042
7043	7043 IQQ	7043 IQQ	0	127.0.0.1	3541	72	21	4	127.0.0.1	3543	127.0.0.1	3544	3545	3546	3552	172.24.80.8	3306	carddb_2001	root	xjlpcdb1234	7000	1000	172.24.80.8	3306	root	xjlpcdb1234	2	127.0.0.1	5000	http://127.0.0.1	https://sandbox.api.unipay.qq.com	http://10.234.12.89/	2	0	7043
7044	7044 IQQ	7044 IQQ	0	127.0.0.1	3541	72	21	4	127.0.0.1	3543	127.0.0.1	3544	3545	3546	3552	172.24.80.8	3306	carddb_2001	root	xjlpcdb1234	7000	1000	172.24.80.8	3306	root	xjlpcdb1234	2	127.0.0.1	5000	http://127.0.0.1	https://sandbox.api.unipay.qq.com	http://10.234.12.89/	2	0	7044
7045	7045 IQQ	7045 IQQ	0	127.0.0.1	3541	72	21	4	127.0.0.1	3543	127.0.0.1	3544	3545	3546	3552	172.24.80.8	3306	carddb_2001	root	xjlpcdb1234	7000	1000	172.24.80.8	3306	root	xjlpcdb1234	2	127.0.0.1	5000	http://127.0.0.1	https://sandbox.api.unipay.qq.com	http://10.234.12.89/	2	0	7045
7046	7046 IQQ	7046 IQQ	0	127.0.0.1	3541	72	21	4	127.0.0.1	3543	127.0.0.1	3544	3545	3546	3552	172.24.80.8	3306	carddb_2001	root	xjlpcdb1234	7000	1000	172.24.80.8	3306	root	xjlpcdb1234	2	127.0.0.1	5000	http://127.0.0.1	https://sandbox.api.unipay.qq.com	http://10.234.12.89/	2	0	7046
7047	7047 IQQ	7047 IQQ	0	127.0.0.1	3541	72	21	4	127.0.0.1	3543	127.0.0.1	3544	3545	3546	3552	172.24.80.8	3306	carddb_2001	root	xjlpcdb1234	7000	1000	172.24.80.8	3306	root	xjlpcdb1234	2	127.0.0.1	5000	http://127.0.0.1	https://sandbox.api.unipay.qq.com	http://10.234.12.89/	2	0	7047
7048	7048 IQQ	7048 IQQ	0	127.0.0.1	3541	72	21	4	127.0.0.1	3543	127.0.0.1	3544	3545	3546	3552	172.24.80.8	3306	carddb_2001	root	xjlpcdb1234	7000	1000	172.24.80.8	3306	root	xjlpcdb1234	2	127.0.0.1	5000	http://127.0.0.1	https://sandbox.api.unipay.qq.com	http://10.234.12.89/	2	0	7048
7049	7049 IQQ	7049 IQQ	0	127.0.0.1	3541	72	21	4	127.0.0.1	3543	127.0.0.1	3544	3545	3546	3552	172.24.80.8	3306	carddb_2001	root	xjlpcdb1234	7000	1000	172.24.80.8	3306	root	xjlpcdb1234	2	127.0.0.1	5000	http://127.0.0.1	https://sandbox.api.unipay.qq.com	http://10.234.12.89/	2	0	7049
7050	7050 IQQ	7050 IQQ	0	127.0.0.1	3541	72	21	4	127.0.0.1	3543	127.0.0.1	3544	3545	3546	3552	172.24.80.8	3306	carddb_2001	root	xjlpcdb1234	7000	1000	172.24.80.8	3306	root	xjlpcdb1234	2	127.0.0.1	5000	http://127.0.0.1	https://sandbox.api.unipay.qq.com	http://10.234.12.89/	2	0	7050
#8001到9000 预发布、审核服、压测之类的测试环境																																			
8001	8001 IQQ	8001 IQQ	0	127.0.0.1	3541	72	21	4	127.0.0.1	3543	127.0.0.1	3544	3545	3546	3552	172.24.80.8	3306	carddb_2001	root	xjlpcdb1234	7000	1000	172.24.80.8	3306	root	xjlpcdb1234	2	127.0.0.1	5000	http://127.0.0.1	https://sandbox.api.unipay.qq.com	http://10.234.12.89/	6	6	8001
8002	8002 IQQ	8002IQQ	0	127.0.0.1	3541	72	21	4	127.0.0.1	3543	127.0.0.1	3544	3545	3546	3552	172.24.80.8	3306	carddb_2001	root	xjlpcdb1234	7000	1000	172.24.80.8	3306	root	xjlpcdb1234	2	127.0.0.1	5000	http://127.0.0.1	https://sandbox.api.unipay.qq.com	http://10.234.12.89/	6	6	8002
8003	8003 IQQ	8001 IQQ	0	127.0.0.1	3541	72	21	4	127.0.0.1	3543	127.0.0.1	3544	3545	3546	3552	172.24.80.8	3306	carddb_2001	root	xjlpcdb1234	7000	1000	172.24.80.8	3306	root	xjlpcdb1234	2	127.0.0.1	5000	http://127.0.0.1	https://sandbox.api.unipay.qq.com	http://10.234.12.89/	6	6	8003
8004	8004 IQQ	8003IQQ	0	127.0.0.1	3541	72	21	4	127.0.0.1	3543	127.0.0.1	3544	3545	3546	3552	172.24.80.8	3306	carddb_2001	root	xjlpcdb1234	7000	1000	172.24.80.8	3306	root	xjlpcdb1234	2	127.0.0.1	5000	http://127.0.0.1	https://sandbox.api.unipay.qq.com	http://10.234.12.89/	6	6	8004
8005	8005 IQQ	8001 IQQ	0	127.0.0.1	3541	72	21	4	127.0.0.1	3543	127.0.0.1	3544	3545	3546	3552	172.24.80.8	3306	carddb_2001	root	xjlpcdb1234	7000	1000	172.24.80.8	3306	root	xjlpcdb1234	2	127.0.0.1	5000	http://127.0.0.1	https://sandbox.api.unipay.qq.com	http://10.234.12.89/	6	6	8005
8006	8006 IQQ	8004IQQ	0	127.0.0.1	3541	72	21	4	127.0.0.1	3543	127.0.0.1	3544	3545	3546	3552	172.24.80.8	3306	carddb_2001	root	xjlpcdb1234	7000	1000	172.24.80.8	3306	root	xjlpcdb1234	2	127.0.0.1	5000	http://127.0.0.1	https://sandbox.api.unipay.qq.com	http://10.234.12.89/	6	6	8006
8007	8007 IQQ	8001 IQQ	0	127.0.0.1	3541	72	21	4	127.0.0.1	3543	127.0.0.1	3544	3545	3546	3552	172.24.80.8	3306	carddb_2001	root	xjlpcdb1234	7000	1000	172.24.80.8	3306	root	xjlpcdb1234	2	127.0.0.1	5000	http://127.0.0.1	https://sandbox.api.unipay.qq.com	http://10.234.12.89/	6	6	8007
8008	8008 IQQ	8005IQQ	0	127.0.0.1	3541	72	21	4	127.0.0.1	3543	127.0.0.1	3544	3545	3546	3552	172.24.80.8	3306	carddb_2001	root	xjlpcdb1234	7000	1000	172.24.80.8	3306	root	xjlpcdb1234	2	127.0.0.1	5000	http://127.0.0.1	https://sandbox.api.unipay.qq.com	http://10.234.12.89/	6	6	8008
8009	8009 IQQ	8001 IQQ	0	127.0.0.1	3541	72	21	4	127.0.0.1	3543	127.0.0.1	3544	3545	3546	3552	172.24.80.8	3306	carddb_2001	root	xjlpcdb1234	7000	1000	172.24.80.8	3306	root	xjlpcdb1234	2	127.0.0.1	5000	http://127.0.0.1	https://sandbox.api.unipay.qq.com	http://10.234.12.89/	6	6	8009
8010	8010 IQQ	8006IQQ	0	127.0.0.1	3541	72	21	4	127.0.0.1	3543	127.0.0.1	3544	3545	3546	3552	172.24.80.8	3306	carddb_2001	root	xjlpcdb1234	7000	1000	172.24.80.8	3306	root	xjlpcdb1234	2	127.0.0.1	5000	http://127.0.0.1	https://sandbox.api.unipay.qq.com	http://10.234.12.89/	6	6	8010
8011	8011 IQQ	8001 IQQ	0	127.0.0.1	3541	72	21	4	127.0.0.1	3543	127.0.0.1	3544	3545	3546	3552	172.24.80.8	3306	carddb_2001	root	xjlpcdb1234	7000	1000	172.24.80.8	3306	root	xjlpcdb1234	2	127.0.0.1	5000	http://127.0.0.1	https://sandbox.api.unipay.qq.com	http://10.234.12.89/	6	6	8011
8012	8012 IQQ	8007IQQ	0	127.0.0.1	3541	72	21	4	127.0.0.1	3543	127.0.0.1	3544	3545	3546	3552	172.24.80.8	3306	carddb_2001	root	xjlpcdb1234	7000	1000	172.24.80.8	3306	root	xjlpcdb1234	2	127.0.0.1	5000	http://127.0.0.1	https://sandbox.api.unipay.qq.com	http://10.234.12.89/	6	6	8012
8013	8013 IQQ	8001 IQQ	0	127.0.0.1	3541	72	21	4	127.0.0.1	3543	127.0.0.1	3544	3545	3546	3552	172.24.80.8	3306	carddb_2001	root	xjlpcdb1234	7000	1000	172.24.80.8	3306	root	xjlpcdb1234	2	127.0.0.1	5000	http://127.0.0.1	https://sandbox.api.unipay.qq.com	http://10.234.12.89/	6	6	8013
8014	8014 IQQ	8008IQQ	0	127.0.0.1	3541	72	21	4	127.0.0.1	3543	127.0.0.1	3544	3545	3546	3552	172.24.80.8	3306	carddb_2001	root	xjlpcdb1234	7000	1000	172.24.80.8	3306	root	xjlpcdb1234	2	127.0.0.1	5000	http://127.0.0.1	https://sandbox.api.unipay.qq.com	http://10.234.12.89/	6	6	8014
8015	8015 IQQ	8001 IQQ	0	127.0.0.1	3541	72	21	4	127.0.0.1	3543	127.0.0.1	3544	3545	3546	3552	172.24.80.8	3306	carddb_2001	root	xjlpcdb1234	7000	1000	172.24.80.8	3306	root	xjlpcdb1234	2	127.0.0.1	5000	http://127.0.0.1	https://sandbox.api.unipay.qq.com	http://10.234.12.89/	6	6	8015
8016	8016 IQQ	8009IQQ	0	127.0.0.1	3541	72	21	4	127.0.0.1	3543	127.0.0.1	3544	3545	3546	3552	172.24.80.8	3306	carddb_2001	root	xjlpcdb1234	7000	1000	172.24.80.8	3306	root	xjlpcdb1234	2	127.0.0.1	5000	http://127.0.0.1	https://sandbox.api.unipay.qq.com	http://10.234.12.89/	6	6	8016
8017	8017 IQQ	8001 IQQ	0	127.0.0.1	3541	72	21	4	127.0.0.1	3543	127.0.0.1	3544	3545	3546	3552	172.24.80.8	3306	carddb_2001	root	xjlpcdb1234	7000	1000	172.24.80.8	3306	root	xjlpcdb1234	2	127.0.0.1	5000	http://127.0.0.1	https://sandbox.api.unipay.qq.com	http://10.234.12.89/	6	6	8017
8018	8018 IQQ	8010IQQ	0	127.0.0.1	3541	72	21	4	127.0.0.1	3543	127.0.0.1	3544	3545	3546	3552	172.24.80.8	3306	carddb_2001	root	xjlpcdb1234	7000	1000	172.24.80.8	3306	root	xjlpcdb1234	2	127.0.0.1	5000	http://127.0.0.1	https://sandbox.api.unipay.qq.com	http://10.234.12.89/	6	6	8018
8019	8019 IQQ	8001 IQQ	0	127.0.0.1	3541	72	21	4	127.0.0.1	3543	127.0.0.1	3544	3545	3546	3552	172.24.80.8	3306	carddb_2001	root	xjlpcdb1234	7000	1000	172.24.80.8	3306	root	xjlpcdb1234	2	127.0.0.1	5000	http://127.0.0.1	https://sandbox.api.unipay.qq.com	http://10.234.12.89/	6	6	8019
8020	8020 IQQ	8011IQQ	0	127.0.0.1	3541	72	21	4	127.0.0.1	3543	127.0.0.1	3544	3545	3546	3552	172.24.80.8	3306	carddb_2001	root	xjlpcdb1234	7000	1000	172.24.80.8	3306	root	xjlpcdb1234	2	127.0.0.1	5000	http://127.0.0.1	https://sandbox.api.unipay.qq.com	http://10.234.12.89/	6	6	8020
8021	8021 IQQ	8001 IQQ	0	127.0.0.1	3541	72	21	4	127.0.0.1	3543	127.0.0.1	3544	3545	3546	3552	172.24.80.8	3306	carddb_2001	root	xjlpcdb1234	7000	1000	172.24.80.8	3306	root	xjlpcdb1234	2	127.0.0.1	5000	http://127.0.0.1	https://sandbox.api.unipay.qq.com	http://10.234.12.89/	6	6	8021
8022	8022 IQQ	8012IQQ	0	127.0.0.1	3541	72	21	4	127.0.0.1	3543	127.0.0.1	3544	3545	3546	3552	172.24.80.8	3306	carddb_2001	root	xjlpcdb1234	7000	1000	172.24.80.8	3306	root	xjlpcdb1234	2	127.0.0.1	5000	http://127.0.0.1	https://sandbox.api.unipay.qq.com	http://10.234.12.89/	6	6	8022
8023	8023 IQQ	8001 IQQ	0	127.0.0.1	3541	72	21	4	127.0.0.1	3543	127.0.0.1	3544	3545	3546	3552	172.24.80.8	3306	carddb_2001	root	xjlpcdb1234	7000	1000	172.24.80.8	3306	root	xjlpcdb1234	2	127.0.0.1	5000	http://127.0.0.1	https://sandbox.api.unipay.qq.com	http://10.234.12.89/	6	6	8023
8024	8024 IQQ	8013IQQ	0	127.0.0.1	3541	72	21	4	127.0.0.1	3543	127.0.0.1	3544	3545	3546	3552	172.24.80.8	3306	carddb_2001	root	xjlpcdb1234	7000	1000	172.24.80.8	3306	root	xjlpcdb1234	2	127.0.0.1	5000	http://127.0.0.1	https://sandbox.api.unipay.qq.com	http://10.234.12.89/	6	6	8024
8025	8025 IQQ	8001 IQQ	0	127.0.0.1	3541	72	21	4	127.0.0.1	3543	127.0.0.1	3544	3545	3546	3552	172.24.80.8	3306	carddb_2001	root	xjlpcdb1234	7000	1000	172.24.80.8	3306	root	xjlpcdb1234	2	127.0.0.1	5000	http://127.0.0.1	https://sandbox.api.unipay.qq.com	http://10.234.12.89/	6	6	8025
8026	8026 IQQ	8014IQQ	0	127.0.0.1	3541	72	21	4	127.0.0.1	3543	127.0.0.1	3544	3545	3546	3552	172.24.80.8	3306	carddb_2001	root	xjlpcdb1234	7000	1000	172.24.80.8	3306	root	xjlpcdb1234	2	127.0.0.1	5000	http://127.0.0.1	https://sandbox.api.unipay.qq.com	http://10.234.12.89/	6	6	8026
8027	8027 IQQ	8001 IQQ	0	127.0.0.1	3541	72	21	4	127.0.0.1	3543	127.0.0.1	3544	3545	3546	3552	172.24.80.8	3306	carddb_2001	root	xjlpcdb1234	7000	1000	172.24.80.8	3306	root	xjlpcdb1234	2	127.0.0.1	5000	http://127.0.0.1	https://sandbox.api.unipay.qq.com	http://10.234.12.89/	6	6	8027
8028	8028 IQQ	8015IQQ	0	127.0.0.1	3541	72	21	4	127.0.0.1	3543	127.0.0.1	3544	3545	3546	3552	172.24.80.8	3306	carddb_2001	root	xjlpcdb1234	7000	1000	172.24.80.8	3306	root	xjlpcdb1234	2	127.0.0.1	5000	http://127.0.0.1	https://sandbox.api.unipay.qq.com	http://10.234.12.89/	6	6	8028
8029	8029 IQQ	8001 IQQ	0	127.0.0.1	3541	72	21	4	127.0.0.1	3543	127.0.0.1	3544	3545	3546	3552	172.24.80.8	3306	carddb_2001	root	xjlpcdb1234	7000	1000	172.24.80.8	3306	root	xjlpcdb1234	2	127.0.0.1	5000	http://127.0.0.1	https://sandbox.api.unipay.qq.com	http://10.234.12.89/	6	6	8029
8030	8030 IQQ	8016IQQ	0	127.0.0.1	3541	72	21	4	127.0.0.1	3543	127.0.0.1	3544	3545	3546	3552	172.24.80.8	3306	carddb_2001	root	xjlpcdb1234	7000	1000	172.24.80.8	3306	root	xjlpcdb1234	2	127.0.0.1	5000	http://127.0.0.1	https://sandbox.api.unipay.qq.com	http://10.234.12.89/	6	6	8030
8031	8031 IQQ	8001 IQQ	0	127.0.0.1	3541	72	21	4	127.0.0.1	3543	127.0.0.1	3544	3545	3546	3552	172.24.80.8	3306	carddb_2001	root	xjlpcdb1234	7000	1000	172.24.80.8	3306	root	xjlpcdb1234	2	127.0.0.1	5000	http://127.0.0.1	https://sandbox.api.unipay.qq.com	http://10.234.12.89/	6	6	8031
8032	8032 IQQ	8017IQQ	0	127.0.0.1	3541	72	21	4	127.0.0.1	3543	127.0.0.1	3544	3545	3546	3552	172.24.80.8	3306	carddb_2001	root	xjlpcdb1234	7000	1000	172.24.80.8	3306	root	xjlpcdb1234	2	127.0.0.1	5000	http://127.0.0.1	https://sandbox.api.unipay.qq.com	http://10.234.12.89/	6	6	8032
8033	8033 IQQ	8001 IQQ	0	127.0.0.1	3541	72	21	4	127.0.0.1	3543	127.0.0.1	3544	3545	3546	3552	172.24.80.8	3306	carddb_2001	root	xjlpcdb1234	7000	1000	172.24.80.8	3306	root	xjlpcdb1234	2	127.0.0.1	5000	http://127.0.0.1	https://sandbox.api.unipay.qq.com	http://10.234.12.89/	6	6	8033
